,userId,movieId,rating,timestamp
483,13,60,1.0,974868256
484,13,110,5.0,974873232
485,13,111,5.0,974868687
486,13,112,2.0,974868073
487,13,126,2.0,974867812
488,13,153,3.0,974868302
489,13,158,2.0,974868167
490,13,160,1.0,974868448
491,13,169,1.0,974868393
492,13,208,2.0,974868302
493,13,260,3.0,974868687
494,13,303,2.0,974868167
495,13,316,3.0,974868073
496,13,367,3.0,974867681
497,13,455,1.0,974868345
498,13,464,3.0,974868302
499,13,480,4.0,974868024
500,13,546,2.0,974868448
501,13,589,5.0,974873278
502,13,590,2.0,974868024
503,13,597,1.0,974872821
504,13,653,3.0,974867681
505,13,673,2.0,974867812
506,13,688,2.0,974868448
507,13,704,2.0,974868481
508,13,711,1.0,974868345
509,13,733,2.0,974868024
510,13,736,2.0,974868214
511,13,741,5.0,974872673
512,13,761,1.0,974868393
513,13,788,3.0,974867681
514,13,798,2.0,974868214
515,13,809,1.0,974868448
516,13,810,1.0,974867846
517,13,849,2.0,974868256
518,13,858,4.0,974868656
519,13,986,2.0,974868167
520,13,1049,4.0,974868214
521,13,1183,2.0,974870585
522,13,1199,5.0,974870747
523,13,1206,5.0,974868775
524,13,1208,3.0,974868709
525,13,1214,4.0,974868709
526,13,1215,3.0,974868024
527,13,1221,4.0,974868656
528,13,1228,5.0,974870723
529,13,1258,5.0,974871034
530,13,1263,5.0,974868687
531,13,1274,5.0,974870639
532,13,1345,4.0,974868863
533,13,1350,4.0,974868894
534,13,1359,3.0,974868448
535,13,1377,3.0,974868214
536,13,1380,4.0,974869296
537,13,1387,3.0,974868734
538,13,1419,5.0,974869125
539,13,1495,1.0,974868531
540,13,1499,2.0,974868448
541,13,1525,3.0,974867812
542,13,1544,4.0,974868302
543,13,1551,1.0,974868113
544,13,1552,2.0,974868167
545,13,1562,1.0,974868448
546,13,1566,1.0,974868073
547,13,1573,4.0,974871002
548,13,1580,1.0,974868073
549,13,1591,2.0,974868393
550,13,1595,1.0,974868481
551,13,1605,2.0,974868302
552,13,1623,1.0,974872491
553,13,1651,2.0,974867412
554,13,1676,3.0,974868073
555,13,1681,1.0,974868531
556,13,1702,1.0,974867742
557,13,1744,1.0,974868481
558,13,1748,5.0,974872920
559,13,1779,2.0,974868345
560,13,1826,1.0,974868531
561,13,1848,2.0,974867742
562,13,1867,1.0,974868531
563,13,1882,1.0,974870955
564,13,1917,1.0,974868214
565,13,1954,4.0,974868863
566,13,1982,2.0,974868801
567,13,1997,4.0,974868821
568,13,2006,1.0,974868024
569,13,2023,3.0,974867412
570,13,2109,1.0,974868863
571,13,2153,1.0,974868481
572,13,2162,3.0,974867742
573,13,2167,3.0,974868024
574,13,2253,1.0,974867742
575,13,2322,2.0,974868481
576,13,2383,2.0,974867412
577,13,2394,3.0,974871773
578,13,2409,3.0,974869296
579,13,2429,2.0,974868167
580,13,2443,3.0,974867412
581,13,2530,3.0,974869501
582,13,2533,3.0,974869296
583,13,2600,1.0,974872491
584,13,2617,2.0,974868113
585,13,2628,3.0,974867681
586,13,2635,1.0,974867412
587,13,2640,3.0,974869081
588,13,2657,2.0,974869170
589,13,2672,3.0,974871921
590,13,2688,1.0,974871498
591,13,2712,5.0,974870775
592,13,2720,1.0,974868531
593,13,2722,2.0,974871311
594,13,2724,1.0,974870694
595,13,2729,5.0,974872948
596,13,2730,4.0,974869125
597,13,2858,4.0,974871164
598,13,2879,3.0,974868024
599,13,2880,4.0,974868214
600,13,2916,3.0,974868024
601,13,2924,4.0,974868894
602,13,2959,4.0,974871459
603,13,2997,3.0,974871208
604,13,3000,5.0,974868024
605,13,3034,3.0,974869170
606,13,3081,3.0,974871843
607,13,3159,4.0,974871459
608,13,3175,1.0,974868073
609,13,3265,5.0,974870983
610,13,3300,1.0,974867587
611,13,3326,1.0,974867587
612,13,3354,1.0,974867587
613,13,3439,1.0,974867812
614,13,3456,5.0,974872638
615,13,3466,2.0,974867681
616,13,3471,3.0,974868775
617,13,3489,1.0,974867812
618,13,3578,4.0,974873115
619,13,3702,3.0,974868894
620,13,3745,3.0,974867911
621,13,3751,2.0,974867912
622,13,3752,2.0,974871635
623,13,3754,2.0,974867912
624,13,3799,1.0,974867912
625,13,3826,2.0,974867587
626,13,3827,1.0,974867587
627,13,3863,3.0,974867587
628,13,3972,3.0,974873379
629,13,3977,1.0,974870815
630,13,3981,1.0,974870616
631,14,5,3.0,845470124
632,14,6,3.0,845469804
633,14,7,3.0,845470611
634,14,10,2.0,845469438
635,14,11,5.0,845469653
636,14,16,3.0,845469893
637,14,21,2.0,845469555
638,14,22,3.0,845469972
639,14,24,3.0,845470571
640,14,25,1.0,845469842
641,14,31,3.0,845469893
642,14,34,5.0,845469500
643,14,39,3.0,845469625
644,14,45,3.0,845470124
645,14,47,3.0,845469500
646,14,61,4.0,845472115
647,14,62,4.0,845469756
648,14,79,4.0,845470717
649,14,86,4.0,845472271
650,14,100,3.0,845470909
651,14,110,3.0,845469438
652,14,122,3.0,845470529
653,14,132,3.0,845470661
654,14,135,3.0,845471085
655,14,141,3.0,845469724
656,14,145,2.0,845470104
657,14,151,3.0,845469756
658,14,157,2.0,845470963
659,14,161,4.0,845469438
660,14,163,2.0,845470046
661,14,165,3.0,845469325
662,14,168,3.0,845469842
663,14,169,3.0,845470321
664,14,170,3.0,845470611
665,14,172,1.0,845469842
666,14,185,4.0,845469472
667,14,186,3.0,845469756
668,14,191,1.0,845470737
669,14,196,2.0,845469702
670,14,217,2.0,845471067
671,14,218,3.0,845470481
672,14,225,4.0,845469583
673,14,230,3.0,845470070
674,14,236,4.0,845469678
675,14,248,2.0,845470611
676,14,257,4.0,845470321
677,14,274,3.0,845470848
678,14,277,4.0,845469893
679,14,281,3.0,845470644
680,14,293,3.0,845469756
681,14,296,2.0,845469280
682,14,303,1.0,845470148
683,14,316,3.0,845469403
684,14,317,3.0,845469583
685,14,338,2.0,845470348
686,14,339,4.0,845469472
687,14,344,3.0,845469325
688,14,349,4.0,845469325
689,14,350,4.0,845469625
690,14,353,2.0,845469779
691,14,355,2.0,845469860
692,14,356,5.0,845469403
693,14,357,1.0,845469583
694,14,360,3.0,845471202
695,14,367,3.0,845469528
696,14,368,3.0,845469778
697,14,370,3.0,845469972
698,14,371,4.0,845470176
699,14,377,3.0,845469500
700,14,378,3.0,845471102
701,14,380,2.0,845469280
702,14,382,3.0,845470588
703,14,383,1.0,845470644
704,14,415,3.0,845470588
705,14,416,1.0,845470762
706,14,420,3.0,845469625
707,14,432,3.0,845469653
708,14,435,2.0,845469625
709,14,437,2.0,845470813
710,14,445,3.0,845471268
711,14,453,3.0,845472202
712,14,454,5.0,845469472
713,14,455,3.0,845470499
714,14,457,4.0,845469365
715,14,464,3.0,845470717
716,14,466,2.0,845470070
717,14,474,4.0,845469678
718,14,477,3.0,845470321
719,14,480,5.0,845469403
720,14,485,3.0,845469928
721,14,489,3.0,845470797
722,14,490,4.0,845470680
723,14,494,3.0,845470321
724,14,500,3.0,845469528
725,14,502,2.0,845470780
726,14,516,2.0,845470717
727,14,519,2.0,845470571
728,14,520,1.0,845470070
729,14,533,2.0,845470762
730,14,539,4.0,845469555
731,14,540,3.0,845470148
732,14,542,2.0,845470848
733,14,553,2.0,845469702
734,14,587,5.0,845469528
735,14,588,4.0,845469325
736,14,590,3.0,845469280
737,14,592,2.0,845469279
738,14,593,3.0,845469365
739,14,595,4.0,845469365
740,14,596,3.0,845470175
741,14,597,4.0,845469555
742,14,631,3.0,845470945
743,14,640,2.0,845471038
744,14,707,3.0,845471009
745,14,981,3.0,845471793
746,14,1073,3.0,845472188
747,14,1082,3.0,845471420
748,14,1084,3.0,845472128
749,15,1,4.0,1137894004
750,15,7,3.0,1153012997
751,15,17,3.5,1293228198
752,15,24,4.0,1153013415
753,15,32,4.5,1137893119
754,15,34,4.0,1153012680
755,15,36,4.0,1385487390
756,15,39,5.0,1137892493
757,15,47,4.5,1137893165
758,15,110,3.0,1151809863
759,15,111,2.5,1153012855
760,15,141,3.5,1151809856
761,15,150,4.0,1137893937
762,15,153,2.0,1137894222
763,15,215,2.5,1176333869
764,15,223,3.0,1345383523
765,15,224,3.0,1153013310
766,15,231,2.0,1153012712
767,15,235,2.0,1137947397
768,15,237,2.5,1153013472
769,15,253,3.0,1137893537
770,15,260,3.5,1137892216
771,15,265,3.5,1153013079
772,15,266,3.0,1151809977
773,15,280,3.0,1143859815
774,15,282,4.0,1137892029
775,15,293,4.0,1138128694
776,15,296,3.0,1153012598
777,15,307,2.0,1345383700
778,15,318,5.0,1137894287
779,15,327,2.5,1153013598
780,15,329,3.0,1293228446
781,15,337,4.5,1137893040
782,15,339,3.5,1345383484
783,15,342,2.0,1153013103
784,15,344,2.0,1153012662
785,15,345,3.5,1153013227
786,15,356,4.5,1137893856
787,15,357,4.5,1153012725
788,15,367,2.0,1137894176
789,15,377,3.0,1153012641
790,15,440,3.5,1293228377
791,15,454,4.5,1137893567
792,15,468,3.5,1153013404
793,15,471,4.0,1153013180
794,15,475,4.0,1385487370
795,15,480,3.0,1153012608
796,15,491,4.0,1137894896
797,15,500,3.0,1153012708
798,15,508,4.0,1137893814
799,15,509,5.0,1153012912
800,15,515,3.5,1137947822
801,15,527,4.0,1137894602
802,15,529,4.0,1153013197
803,15,539,4.5,1137893682
804,15,551,3.0,1293228352
805,15,585,3.5,1153013293
806,15,587,3.5,1153012722
807,15,588,2.5,1153012638
808,15,589,4.0,1137894985
809,15,590,4.0,1138411580
810,15,592,2.5,1153012587
811,15,593,5.0,1137947752
812,15,597,5.0,1388425048
813,15,608,4.5,1137894445
814,15,678,4.0,1345383418
815,15,720,4.0,1137892871
816,15,733,1.5,1137893412
817,15,745,4.0,1137892863
818,15,778,3.5,1293228332
819,15,784,1.5,1293228558
820,15,830,2.0,1153013580
821,15,832,2.0,1137894887
822,15,838,3.5,1345383260
823,15,898,3.0,1151810029
824,15,904,3.0,1165607201
825,15,912,3.0,1137893394
826,15,916,3.0,1345383747
827,15,919,3.5,1137893324
828,15,920,4.5,1137893336
829,15,969,3.5,1180232840
830,15,1028,3.5,1153013125
831,15,1036,4.0,1345383447
832,15,1042,2.0,1137894020
833,15,1044,4.0,1137947866
834,15,1059,3.0,1153013339
835,15,1079,4.0,1153012919
836,15,1080,4.5,1153012952
837,15,1088,4.0,1137891996
838,15,1090,3.5,1293228366
839,15,1094,3.0,1137893644
840,15,1097,4.0,1153012718
841,15,1101,3.5,1137893556
842,15,1136,4.0,1137892941
843,15,1148,4.0,1137892880
844,15,1172,4.0,1153013400
845,15,1183,2.5,1137947269
846,15,1185,4.5,1345383058
847,15,1188,3.5,1385487327
848,15,1193,3.5,1293227988
849,15,1196,4.5,1137892212
850,15,1197,5.0,1133147744
851,15,1198,4.5,1138128606
852,15,1203,4.0,1138129127
853,15,1204,4.0,1153013168
854,15,1206,0.5,1137948013
855,15,1210,4.0,1133147828
856,15,1214,4.0,1293228118
857,15,1223,4.0,1137892867
858,15,1225,4.0,1138129171
859,15,1231,3.5,1345383640
860,15,1233,3.5,1177692533
861,15,1235,1.5,1133147391
862,15,1240,3.0,1137894982
863,15,1246,3.5,1137947670
864,15,1250,3.5,1153013164
865,15,1259,3.5,1148136883
866,15,1265,3.5,1153012820
867,15,1270,3.5,1153012675
868,15,1271,5.0,1137894314
869,15,1278,2.0,1153013041
870,15,1285,3.5,1153013277
871,15,1290,5.0,1137892458
872,15,1291,3.5,1138128636
873,15,1296,5.0,1133147889
874,15,1302,4.0,1153013205
875,15,1307,4.0,1137893740
876,15,1333,4.0,1153013318
877,15,1345,4.5,1137894334
878,15,1350,3.5,1385487342
879,15,1358,4.0,1153013054
880,15,1367,3.0,1180361741
881,15,1371,3.5,1153013325
882,15,1372,3.0,1153013216
883,15,1374,4.5,1137892190
884,15,1375,3.5,1153013249
885,15,1376,4.0,1153013134
886,15,1377,5.0,1133147657
887,15,1380,4.0,1153013021
888,15,1393,1.5,1137893513
889,15,1408,5.0,1133147180
890,15,1441,4.0,1137947412
891,15,1485,1.0,1137894164
892,15,1527,3.0,1293228300
893,15,1562,0.5,1137894257
894,15,1569,3.0,1345383507
895,15,1610,3.5,1345383306
896,15,1614,5.0,1133147543
897,15,1617,3.0,1293228222
898,15,1639,4.0,1153013058
899,15,1641,4.0,1153013007
900,15,1674,4.0,1293228633
901,15,1678,4.0,1137891880
902,15,1680,3.0,1205098575
903,15,1682,4.5,1137894123
904,15,1704,4.5,1137947578
905,15,1721,2.5,1293228087
906,15,1777,2.5,1153013158
907,15,1784,3.5,1293227911
908,15,1923,4.0,1153012874
909,15,1961,4.0,1137893478
910,15,1962,4.0,1345382953
911,15,1968,3.0,1137891855
912,15,1994,4.0,1153013444
913,15,2000,4.0,1137894731
914,15,2001,3.0,1153013120
915,15,2011,3.0,1293228287
